Precinct_ID	Settlement_type	District	Precinct	District_Name	Total_Voters	Turnout	Levan_Gachechiladze	Davit_Gamkrelidze	Shalva_Natelashvili	Mikheil_Saakashvili	Giorgi_Maisashvili	Irina_Sarishvili	Arkadi_Patarkatsishvili
46002	Rural	46	2	ლენტეხი	174	96	28	11	3	36	0	0	18
46003	Rural	46	3	ლენტეხი	332	200	55	4	10	105	3	0	21
46004	Rural	46	4	ლენტეხი	239	144	32	7	6	78	0	0	20
46005	Rural	46	5	ლენტეხი	248	152	42	10	2	62	0	0	36
46006	Rural	46	6	ლენტეხი	157	97	17	7	1	30	0	0	41
46007	Rural	46	7	ლენტეხი	701	348	119	19	16	133	1	1	55
46008	Rural	46	8	ლენტეხი	128	44	11	3	1	15	0	0	13
46009	Rural	46	9	ლენტეხი	312	237	38	0	0	173	0	0	26
46010	Rural	46	10	ლენტეხი	121	55	14	1	4	36	0	0	0
46011	Rural	46	11	ლენტეხი	232	109	34	3	6	48	0	0	17
46012	Rural	46	12	ლენტეხი	480	297	66	23	9	166	1	0	32
46013	Rural	46	13	ლენტეხი	471	263	68	3	6	165	0	0	3
46014	Rural	46	14	ლენტეხი	511	307	35	11	7	218	1	0	29
46015	Rural	46	15	ლენტეხი	313	164	22	8	8	68	0	0	58
46016	Rural	46	16	ლენტეხი	65	12	2	0	1	9	0	0	0
46017	Rural	46	17	ლენტეხი	289	155	27	13	14	66	1	1	32
48001	Small (<5K)	48	1	ხარაგაული	1188	741	297	41	39	312	5	2	40
48002	Small (<5K)	48	2	ხარაგაული	910	555	182	25	50	187	3	0	95
48003	Rural	48	3	ხარაგაული	566	415	112	20	20	244	0	1	17
48004	Rural	48	4	ხარაგაული	851	601	0	0	0	0	0	0	0
48005	Rural	48	5	ხარაგაული	325	221	85	1	10	115	0	0	9
48006	Rural	48	6	ხარაგაული	409	274	36	3	12	199	0	0	17
48007	Rural	48	7	ხარაგაული	263	217	77	12	9	97	1	0	19
48008	Rural	48	8	ხარაგაული	1024	597	141	5	15	402	0	0	21
48009	Rural	48	9	ხარაგაული	448	448	188	9	51	166	0	0	23
48010	Rural	48	10	ხარაგაული	728	630	0	0	0	0	0	0	0
48011	Rural	48	11	ხარაგაული	1308	725	281	30	34	319	2	0	30
48012	Rural	48	12	ხარაგაული	371	252	73	5	10	134	2	1	27
48013	Rural	48	13	ხარაგაული	813	480	159	10	34	240	1	0	25
48014	Rural	48	14	ხარაგაული	743	495	146	16	97	225	0	0	9
48015	Rural	48	15	ხარაგაული	375	230	109	14	16	78	1	1	9
48016	Rural	48	16	ხარაგაული	104	104	17	3	6	75	0	0	2
48017	Rural	48	17	ხარაგაული	617	402	149	17	27	187	0	1	18
48018	Rural	48	18	ხარაგაული	188	126	38	4	19	58	0	1	4
48019	Rural	48	19	ხარაგაული	377	243	52	10	28	143	0	0	8
48020	Rural	48	20	ხარაგაული	242	242	37	7	18	162	0	0	6
48021	Rural	48	21	ხარაგაული	370	269	52	8	7	185	0	0	17
48022	Rural	48	22	ხარაგაული	141	94	21	2	5	64	0	1	1
48023	Rural	48	23	ხარაგაული	521	370	174	19	17	118	1	0	35
48024	Rural	48	24	ხარაგაული	347	214	43	13	10	77	0	0	67
48025	Rural	48	25	ხარაგაული	303	223	38	10	12	130	0	1	24
48026	Rural	48	26	ხარაგაული	700	490	181	20	22	225	0	2	30
48027	Rural	48	27	ხარაგაული	692	436	126	11	40	222	2	0	28
48028	Rural	48	28	ხარაგაული	636	393	116	9	38	202	1	2	17
48029	Rural	48	29	ხარაგაული	928	570	173	16	37	320	2	0	13
48030	Rural	48	30	ხარაგაული	971	558	140	24	35	291	1	0	60
48031	Rural	48	31	ხარაგაული	687	416	98	6	21	180	2	0	93
48032	Rural	48	32	ხარაგაული	733	494	176	5	17	278	0	0	14
48033	Rural	48	33	ხარაგაული	659	471	103	11	10	327	6	1	6
48034	Rural	48	34	ხარაგაული	213	155	36	15	13	85	0	0	4
48035	Rural	48	35	ხარაგაული	236	101	38	1	5	42	0	0	6
49001	Small-Medium(5-15K)	49	1	თერჯოლა	1207	644	162	25	34	373	4	1	21
49002	Small-Medium(5-15K)	49	2	თერჯოლა	1319	840	186	26	52	503	1	0	18
49003	Small-Medium(5-15K)	49	3	თერჯოლა	1284	826	185	19	76	455	2	0	7
49004	Rural	49	4	თერჯოლა	1087	748	105	24	62	525	1	0	10
49005	Rural	49	5	თერჯოლა	1055	757	145	21	38	518	3	0	24
49006	Rural	49	6	თერჯოლა	1421	964	276	31	75	515	2	1	26
49007	Rural	49	7	თერჯოლა	1415	796	227	41	26	443	6	1	42
49008	Rural	49	8	თერჯოლა	408	319	61	10	17	224	0	0	3
49009	Rural	49	9	თერჯოლა	1021	586	157	26	33	338	6	0	19
49010	Rural	49	10	თერჯოლა	638	395	88	20	38	225	1	1	16
49011	Rural	49	11	თერჯოლა	1391	866	173	38	48	574	6	0	26
49012	Rural	49	12	თერჯოლა	1403	768	199	24	60	421	3	0	23
49013	Rural	49	13	თერჯოლა	1259	714	219	22	78	313	7	0	25
49014	Rural	49	14	თერჯოლა	1349	878	104	20	40	680	7	0	15
49015	Rural	49	15	თერჯოლა	1505	832	145	16	62	538	5	0	17
49016	Rural	49	16	თერჯოლა	516	354	78	10	22	193	1	0	4
49017	Rural	49	17	თერჯოლა	1449	1006	146	34	82	684	5	1	18
49018	Rural	49	18	თერჯოლა	1505	979	145	32	40	728	0	0	30
49019	Rural	49	19	თერჯოლა	1302	766	167	77	83	415	4	2	8
49020	Rural	49	20	თერჯოლა	1537	1082	209	23	72	724	9	1	16
49021	Rural	49	21	თერჯოლა	1843	1040	227	40	72	606	1	3	57
49022	Rural	49	22	თერჯოლა	1894	1170	279	35	98	673	2	1	49
49023	Rural	49	23	თერჯოლა	1355	861	237	21	49	486	2	4	30
49024	Rural	49	24	თერჯოლა	1399	851	200	33	59	511	4	0	17
49025	Rural	49	25	თერჯოლა	1287	838	183	44	98	439	4	0	51
49026	Rural	49	26	თერჯოლა	1097	744	187	15	73	409	9	0	23
49027	Rural	49	27	თერჯოლა	823	556	99	31	25	344	2	0	4
50001	Small-Medium(5-15K)	50	1	საჩხერე	1305	759	359	40	54	268	14	0	17
50002	Small-Medium(5-15K)	50	2	საჩხერე	1272	661	245	37	39	266	15	1	30
50003	Small-Medium(5-15K)	50	3	საჩხერე	1429	824	324	44	79	319	12	1	34
50004	Rural	50	4	საჩხერე	564	306	36	30	18	203	2	2	3
50005	Rural	50	5	საჩხერე	1233	613	117	28	57	376	7	3	13
50006	Rural	50	6	საჩხერე	847	492	101	37	25	299	5	1	18
50007	Rural	50	7	საჩხერე	1652	625	147	23	23	386	2	1	33
50008	Rural	50	8	საჩხერე	1328	639	72	37	72	433	4	1	12
50009	Rural	50	9	საჩხერე	620	394	75	27	32	190	1	0	10
50010	Rural	50	10	საჩხერე	1130	603	100	45	54	363	8	3	14
50011	Rural	50	11	საჩხერე	1273	611	140	40	55	329	6	1	3
50012	Rural	50	12	საჩხერე	838	453	170	16	39	212	3	0	7
50013	Rural	50	13	საჩხერე	1298	746	185	39	39	444	9	0	11
50014	Rural	50	14	საჩხერე	912	539	194	41	59	204	5	1	18
50015	Rural	50	15	საჩხერე	1053	632	227	44	47	271	7	3	21
50016	Rural	50	16	საჩხერე	1204	727	218	54	59	340	4	2	28
50017	Rural	50	17	საჩხერე	194	123	37	5	4	74	0	1	2
50018	Rural	50	18	საჩხერე	1256	656	210	31	86	287	6	1	14
50019	Rural	50	19	საჩხერე	16	466	133	23	42	206	2	2	58
50020	Rural	50	20	საჩხერე	692	433	68	8	34	286	7	1	12
50021	Rural	50	21	საჩხერე	569	319	114	16	24	148	1	0	10
50022	Rural	50	22	საჩხერე	368	185	37	21	7	114	1	0	3
50023	Rural	50	23	საჩხერე	1463	755	205	38	126	347	12	0	14
50024	Rural	50	24	საჩხერე	763	490	93	34	54	290	5	2	8
50026	Rural	50	26	საჩხერე	1662	876	179	63	81	502	8	0	19
50027	Rural	50	27	საჩხერე	603	432	96	17	23	282	1	1	4
50028	Rural	50	28	საჩხერე	1218	625	174	53	111	243	7	2	21
50029	Rural	50	29	საჩხერე	1057	602	246	43	50	219	9	0	20
50030	Rural	50	30	საჩხერე	699	402	72	32	40	234	5	1	9
50031	Rural	50	31	საჩხერე	464	263	24	25	6	196	1	0	10
50032	Rural	50	32	საჩხერე	951	568	48	13	21	461	7	1	11
50033	Rural	50	33	საჩხერე	398	252	65	22	16	130	2	1	12
50034	Rural	50	34	საჩხერე	627	353	127	23	42	140	3	3	8
50035	Rural	50	35	საჩხერე	361	198	33	14	6	137	1	1	0
50036	Rural	50	36	საჩხერე	515	295	94	7	21	153	5	1	12
50037	Rural	50	37	საჩხერე	209	109	22	7	4	69	0	0	0
50038	Rural	50	38	საჩხერე	269	163	24	20	11	100	2	0	3
50039	Rural	50	39	საჩხერე	304	210	41	12	9	140	0	0	3
50040	Rural	50	40	საჩხერე	117	74	15	8	5	46	0	0	0
50041	Rural	50	41	საჩხერე	695	387	105	38	24	203	5	2	5
50042	Rural	50	42	საჩხერე	973	511	147	27	35	279	6	3	11
50043	Rural	50	43	საჩხერე	385	267	71	27	20	141	0	1	3
50044	Rural	50	44	საჩხერე	1313	693	273	31	31	322	5	2	19
50045	Rural	50	45	საჩხერე	1012	563	155	43	44	276	4	2	32
50046	Rural	50	46	საჩხერე	521	321	64	23	28	198	4	0	0
50047	Rural	50	47	საჩხერე	1071	647	196	50	41	305	5	2	30
50048	Rural	50	48	საჩხერე	654	372	148	15	43	148	2	1	10
50049	Rural	50	49	საჩხერე	942	545	211	30	27	240	6	1	10
51001	Medium (15-40K)	51	1	ზესტაფონი	1239	658	301	23	57	226	7	2	33
51002	Medium (15-40K)	51	2	ზესტაფონი	1223	613	232	23	46	270	3	1	31
51003	Medium (15-40K)	51	3	ზესტაფონი	1221	695	291	24	41	302	3	2	22
51004	Medium (15-40K)	51	4	ზესტაფონი	1281	637	306	17	58	201	10	1	39
51005	Medium (15-40K)	51	5	ზესტაფონი	1153	577	212	17	56	242	12	3	27
51006	Medium (15-40K)	51	6	ზესტაფონი	1411	762	328	22	48	301	8	3	37
51007	Medium (15-40K)	51	7	ზესტაფონი	1294	705	330	18	60	254	10	10	25
51008	Medium (15-40K)	51	8	ზესტაფონი	1115	622	292	13	55	235	0	0	18
51009	Medium (15-40K)	51	9	ზესტაფონი	1252	580	165	39	42	270	3	0	54
51010	Medium (15-40K)	51	10	ზესტაფონი	1371	559	209	15	39	249	4	0	27
51011	Small (<5K)	51	11	ზესტაფონი	1087	616	175	16	50	306	3	0	21
51012	Rural	51	12	ზესტაფონი	1361	602	164	13	62	329	2	1	17
51013	Rural	51	13	ზესტაფონი	1835	1011	0	0	0	0	0	0	0
51014	Rural	51	14	ზესტაფონი	1394	855	275	25	83	419	7	2	35
51015	Rural	51	15	ზესტაფონი	1483	838	184	34	106	450	6	2	44
51016	Rural	51	16	ზესტაფონი	884	547	115	15	34	357	2	1	19
51017	Rural	51	17	ზესტაფონი	1742	818	210	17	101	414	12	1	48
51018	Rural	51	18	ზესტაფონი	1157	546	137	28	91	234	1	1	46
51019	Rural	51	19	ზესტაფონი	906	574	113	14	61	363	4	0	13
51020	Rural	51	20	ზესტაფონი	1125	630	189	21	49	314	4	2	45
51021	Rural	51	21	ზესტაფონი	971	493	150	19	89	190	7	1	34
51022	Rural	51	22	ზესტაფონი	1295	599	175	27	59	296	1	2	36
51023	Rural	51	23	ზესტაფონი	850	524	121	8	55	281	3	1	54
51024	Rural	51	24	ზესტაფონი	1276	769	222	32	108	341	6	1	53
51025	Rural	51	25	ზესტაფონი	306	208	45	7	21	117	2	2	11
51026	Rural	51	26	ზესტაფონი	1023	562	179	16	42	269	4	1	46
51027	Rural	51	27	ზესტაფონი	1104	611	238	19	57	264	5	0	21
51028	Rural	51	28	ზესტაფონი	933	504	126	14	45	262	1	0	49
51029	Rural	51	29	ზესტაფონი	964	591	170	26	41	307	9	1	31
51030	Rural	51	30	ზესტაფონი	984	478	144	11	58	244	3	3	10
51031	Rural	51	31	ზესტაფონი	584	293	73	11	22	169	6	0	8
51032	Rural	51	32	ზესტაფონი	1525	907	148	23	68	648	3	1	14
51033	Rural	51	33	ზესტაფონი	1145	630	179	34	53	336	5	0	12
51034	Rural	51	34	ზესტაფონი	1301	683	215	25	52	341	3	3	30
51035	Rural	51	35	ზესტაფონი	934	447	131	14	18	262	3	2	17
51036	Rural	51	36	ზესტაფონი	1890	976	360	40	110	390	9	2	52
51037	Rural	51	37	ზესტაფონი	1096	575	181	34	52	256	6	1	32
51038	Rural	51	38	ზესტაფონი	636	457	164	8	47	207	1	2	27
51039	Rural	51	39	ზესტაფონი	834	486	132	5	50	165	2	1	116
51040	Rural	51	40	ზესტაფონი	1795	939	288	36	156	400	13	2	35
51041	Rural	51	41	ზესტაფონი	1026	551	154	9	34	276	3	1	40
51042	Medium (15-40K)	51	42	ზესტაფონი	1117	580	251	23	43	200	11	3	40
51043	Medium (15-40K)	51	43	ზესტაფონი	1091	472	125	17	44	249	9	0	17
51044	Rural	51	44	ზესტაფონი	764	454	130	28	28	239	5	1	20
51045	Medium (15-40K)	51	45	ზესტაფონი	1339	685	294	28	56	261	9	1	32
51046	Medium (15-40K)	51	46	ზესტაფონი	1024	520	190	24	52	206	5	0	38
51047	Medium (15-40K)	51	47	ზესტაფონი	1286	718	206	16	71	357	8	0	19
51048	Medium (15-40K)	51	48	ზესტაფონი	1363	627	233	34	56	260	12	0	28
52001	Small (<5K)	52	1	ბაღდათი	1252	620	185	26	40	306	5	0	53
52002	Small (<5K)	52	2	ბაღდათი	1096	663	162	20	40	389	3	1	35
52003	Small (<5K)	52	3	ბაღდათი	1064	589	215	20	28	252	2	1	41
52004	Small (<5K)	52	4	ბაღდათი	1843	982	265	36	37	518	3	0	61
52005	Rural	52	5	ბაღდათი	1143	512	139	26	52	234	1	4	17
52006	Rural	52	6	ბაღდათი	1851	1047	380	52	69	531	0	0	15
52007	Rural	52	7	ბაღდათი	644	329	79	15	31	183	2	0	7
52008	Rural	52	8	ბაღდათი	1696	917	256	21	47	532	1	1	27
52009	Rural	52	9	ბაღდათი	1047	667	152	36	43	389	13	1	24
52010	Rural	52	10	ბაღდათი	453	319	54	10	9	234	2	0	5
52011	Rural	52	11	ბაღდათი	1092	668	208	72	28	321	3	2	21
52012	Rural	52	12	ბაღდათი	1451	659	161	26	23	329	0	0	78
52013	Rural	52	13	ბაღდათი	1596	897	300	46	48	370	0	1	50
52014	Rural	52	14	ბაღდათი	1614	831	190	45	51	453	5	0	47
52015	Rural	52	15	ბაღდათი	1091	683	216	18	48	315	2	1	32
52016	Rural	52	16	ბაღდათი	1245	601	159	21	26	325	1	0	59
52017	Rural	52	17	ბაღდათი	455	292	55	15	7	174	0	0	13
52018	Rural	52	18	ბაღდათი	301	168	30	11	15	91	0	1	19
52019	Rural	52	19	ბაღდათი	333	213	24	12	5	168	0	0	4
52020	Rural	52	20	ბაღდათი	327	205	45	18	8	114	0	0	16
52021	Rural	52	21	ბაღდათი	305	186	54	15	16	100	0	0	1
52022	Rural	52	22	ბაღდათი	616	365	39	11	6	305	0	0	4
52023	Small (<5K)	52	23	ბაღდათი	962	473	130	33	22	236	3	3	42
52024	Rural	52	24	ბაღდათი	684	424	94	18	28	310	0	0	13
53001	Small (<5K)	53	1	ვანი	1339	623	198	36	21	277	3	1	24
53002	Small (<5K)	53	2	ვანი	1466	731	166	37	43	430	1	0	41
53003	Small (<5K)	53	3	ვანი	1314	714	139	23	58	402	4	2	25
53004	Rural	53	4	ვანი	1152	640	168	12	33	405	1	1	12
53005	Rural	53	5	ვანი	451	332	60	7	22	217	2	1	14
53006	Rural	53	6	ვანი	1625	724	226	12	57	377	3	1	33
53007	Rural	53	7	ვანი	381	255	18	5	8	224	0	0	0
53008	Rural	53	8	ვანი	1592	972	201	13	41	672	4	2	32
53009	Rural	53	9	ვანი	1980	1208	167	28	34	871	0	0	77
53010	Rural	53	10	ვანი	1119	591	97	53	45	370	1	1	19
53011	Rural	53	11	ვანი	1882	853	208	24	83	477	4	0	44
53012	Rural	53	12	ვანი	733	507	83	6	22	355	2	0	32
53013	Rural	53	13	ვანი	800	408	64	10	35	257	1	1	38
53014	Rural	53	14	ვანი	1561	767	140	38	94	402	2	1	74
53015	Rural	53	15	ვანი	775	385	32	7	39	302	0	1	2
53016	Rural	53	16	ვანი	891	413	51	15	13	306	3	0	21
53017	Rural	53	17	ვანი	757	648	94	16	27	505	2	1	2
53018	Rural	53	18	ვანი	661	623	83	19	25	512	0	0	0
53019	Rural	53	19	ვანი	702	392	40	10	12	320	1	1	1
53020	Rural	53	20	ვანი	743	449	45	16	18	350	2	0	15
53021	Rural	53	21	ვანი	805	718	58	13	15	573	0	0	59
53022	Rural	53	22	ვანი	1725	1166	240	11	35	839	0	0	17
53023	Rural	53	23	ვანი	823	565	74	5	17	444	1	0	22
53024	Rural	53	24	ვანი	1284	709	157	23	32	477	0	1	15
53025	Rural	53	25	ვანი	503	366	13	15	12	323	0	0	3
54001	Medium (15-40K)	54	1	სამტრედია	1331	639	207	43	26	317	7	2	29
54002	Medium (15-40K)	54	2	სამტრედია	1241	587	249	21	55	219	9	2	28
54003	Medium (15-40K)	54	3	სამტრედია	1474	777	242	26	61	394	12	1	33
54004	Medium (15-40K)	54	4	სამტრედია	1363	810	178	49	74	422	4	1	49
54005	Medium (15-40K)	54	5	სამტრედია	1483	804	269	31	57	388	2	1	39
54006	Medium (15-40K)	54	6	სამტრედია	1335	779	289	42	55	354	2	0	34
54007	Medium (15-40K)	54	7	სამტრედია	1435	821	337	44	54	293	5	0	32
54008	Medium (15-40K)	54	8	სამტრედია	1411	660	188	23	30	384	5	2	22
54009	Medium (15-40K)	54	9	სამტრედია	968	542	137	30	49	288	3	1	25
54010	Medium (15-40K)	54	10	სამტრედია	1282	700	211	22	50	349	9	1	41
54011	Medium (15-40K)	54	11	სამტრედია	1318	649	166	23	43	380	4	0	22
54012	Medium (15-40K)	54	12	სამტრედია	948	522	145	34	32	236	3	0	17
54013	Medium (15-40K)	54	13	სამტრედია	1295	642	230	43	53	260	8	3	24
54014	Medium (15-40K)	54	14	სამტრედია	1428	623	165	27	63	321	3	5	26
54015	Medium (15-40K)	54	15	სამტრედია	1811	805	215	14	49	389	8	0	9
54016	Rural	54	16	სამტრედია	1521	1196	179	67	53	903	6	1	24
54017	Rural	54	17	სამტრედია	559	478	121	11	30	296	1	0	11
54018	Rural	54	18	სამტრედია	1029	569	118	16	22	386	3	2	8
54019	Rural	54	19	სამტრედია	460	316	36	29	9	187	1	0	8
54020	Rural	54	20	სამტრედია	798	415	111	16	23	246	3	0	8
54021	Rural	54	21	სამტრედია	974	622	148	31	52	361	4	1	10
54022	Rural	54	22	სამტრედია	1522	928	200	37	80	555	2	1	36
54023	Rural	54	23	სამტრედია	1785	1101	299	32	54	652	5	0	46
54024	Rural	54	24	სამტრედია	659	420	145	22	30	203	4	0	10
54025	Rural	54	25	სამტრედია	1267	710	203	21	38	414	3	0	24
54026	Rural	54	26	სამტრედია	1030	601	200	20	36	283	3	0	10
54027	Rural	54	27	სამტრედია	905	586	189	14	37	304	3	1	34
54028	Rural	54	28	სამტრედია	1545	1007	168	20	34	683	4	3	38
54029	Rural	54	29	სამტრედია	1451	800	228	28	54	443	6	0	26
54030	Rural	54	30	სამტრედია	629	371	43	18	16	275	1	0	8
54031	Rural	54	31	სამტრედია	396	276	38	12	10	195	2	1	7
54032	Rural	54	32	სამტრედია	160	126	15	7	3	101	0	0	0
54033	Rural	54	33	სამტრედია	424	250	76	12	15	137	1	0	3
54034	Rural	54	34	სამტრედია	912	601	119	20	45	386	3	1	15
54035	Rural	54	35	სამტრედია	1107	660	168	31	23	386	12	0	35
54036	Rural	54	36	სამტრედია	562	373	94	11	20	229	0	1	8
54037	Rural	54	37	სამტრედია	397	282	92	4	6	172	1	0	1
54038	Rural	54	38	სამტრედია	252	185	60	3	1	117	0	0	3
54039	Medium (15-40K)	54	39	სამტრედია	1332	613	159	25	59	339	5	0	25
54040	Medium (15-40K)	54	40	სამტრედია	1373	664	283	24	51	264	5	1	28
54041	Medium (15-40K)	54	41	სამტრედია	1349	697	236	20	51	347	4	0	27
54042	Medium (15-40K)	54	42	სამტრედია	1335	670	203	21	62	348	4	1	25
54043	Medium (15-40K)	54	43	სამტრედია	898	461	151	17	41	218	4	1	24
54044	Medium (15-40K)	54	44	სამტრედია	1258	575	124	17	33	376	5	0	25
55001	Small-Medium(5-15K)	55	1	ხონი	1459	867	223	30	36	538	6	3	17
55002	Small-Medium(5-15K)	55	2	ხონი	1399	763	192	41	28	471	2	2	16
55003	Small-Medium(5-15K)	55	3	ხონი	1498	762	205	23	35	471	2	0	15
55004	Small-Medium(5-15K)	55	4	ხონი	1390	826	168	20	35	560	3	2	21
