Prec_ID	Settype	District_name	District	Precint	Attached	Total_Voters	Special_voters	Turnout12	Turnout17	Turnout	Free_georgia	NDP	UNM	Just_georgia	CDM	Popular_movement	Freedom_Zviadi	Georgian_troupe	New_rights	Peoples_party	Kostava_society	Future_georgia	Georgian_workers	Labor	Sportsmens_union	GDC	Annulled
39009	Rural	ასპინძის	39	9		423	1	150	312	352	0	1	202	1	9	0	0	1	2	0	0	0	0	3	0	123	10
39010	Rural	ასპინძის	39	10		279	3	98	218	230	2	0	181	0	1	0	0	0	7	1	0	0	0	2	0	29	7
39011	Rural	ასპინძის	39	11		197	29	93	188	199	0	0	154	1	4	0	0	0	1	0	0	0	0	3	0	34	2
39012	Rural	ასპინძის	39	12		280	3	91	207	228	0	1	166	0	5	0	0	0	0	0	0	1	0	3	0	43	9
39013	Rural	ასპინძის	39	13		114	3	51	76	100	2	0	81	0	2	0	0	0	0	0	0	0	0	0	0	12	0
39014	Rural	ასპინძის	39	14		139	3	58	82	89	0	0	67	3	4	0	0	0	0	0	0	0	0	2	1	9	3
39015	Rural	ასპინძის	39	15		361	0	118	261	306	2	1	234	1	1	0	0	0	17	0	0	0	0	2	0	45	3
39016	Rural	ასპინძის	39	16		433	2	126	294	349	1	1	278	0	7	0	1	0	2	0	0	0	0	1	0	53	5
39017	Rural	ასპინძის	39	17		243	3	102	167	180	1	0	143	0	4	0	0	0	0	0	0	0	0	5	1	22	4
39018	Rural	ასპინძის	39	18		384	0	128	238	289	0	1	198	0	10	0	0	0	4	0	1	0	0	4	0	65	6
39019	Rural	ასპინძის	39	19		293	2	100	196	229	0	1	174	0	9	0	0	0	7	0	0	0	0	3	0	33	2
39020	Rural	ასპინძის	39	20		564	1	141	355	446	0	1	395	1	5	0	0	0	1	0	1	0	0	4	0	10	27
39021	Rural	ასპინძის	39	21		222	2	109	162	180	0	0	153	0	1	0	0	0	4	0	0	0	0	1	0	15	6
39022	Rural	ასპინძის	39	22		234	6	84	182	193	0	0	139	0	3	0	0	0	0	0	0	0	0	0	0	48	3
39023	Small (<5K)	ასპინძის	39	23		1307	11	333	780	924	4	1	492	1	16	0	0	0	13	1	0	0	0	12	0	367	17
40001	Small-Medium(5-15K)	ახალქალაქის	40	1		1603	16	315	683	729	2	3	477	0	11	0	0	0	9	0	0	0	0	1	2	189	35
40002	Small-Medium(5-15K)	ახალქალაქის	40	2		1486	10	272	428	536	2	0	336	3	2	0	0	0	5	0	0	0	0	0	1	155	29
40003	Small-Medium(5-15K)	ახალქალაქის	40	3		1418	6	178	413	506	1	2	295	1	7	0	1	0	5	0	1	1	0	0	0	165	27
40004	Small-Medium(5-15K)	ახალქალაქის	40	4		841	8	145	353	430	0	1	257	1	4	0	0	0	11	0	0	1	0	1	2	131	21
40005	Rural	ახალქალაქის	40	5		994	4	320	580	679	1	2	572	0	2	0	0	0	5	0	0	0	1	0	1	74	21
40006	Rural	ახალქალაქის	40	6		466	0	162	253	253	1	1	150	0	1	0	0	0	1	0	0	0	0	0	0	84	15
40007	Rural	ახალქალაქის	40	7		434	4	180	240	325	0	0	259	1	1	1	0	0	1	0	0	0	0	0	0	62	0
40008	Rural	ახალქალაქის	40	8		314	1	109	140	196	2	3	170	0	0	0	0	0	0	0	0	1	0	0	0	20	0
40009	Rural	ახალქალაქის	40	9		691	0	196	375	475	0	0	425	0	3	1	0	0	0	0	0	0	0	0	0	33	13
40010	Rural	ახალქალაქის	40	10		497	2	217	302	334	0	0	234	2	0	1	0	0	0	0	0	0	0	0	0	86	11
40011	Rural	ახალქალაქის	40	11		358	0	162	211	245	0	9	199	0	0	0	0	0	0	0	0	0	0	0	0	32	5
40012	Rural	ახალქალაქის	40	12		726	4	140	287	358	0	1	236	0	1	0	0	0	2	0	0	1	0	0	0	99	12
40013	Rural	ახალქალაქის	40	13		770	4	159	286	334	0	1	198	3	3	0	0	0	1	2	0	0	0	0	0	119	7
40014	Rural	ახალქალაქის	40	14		521	3	199	253	295	1	1	207	0	2	1	0	0	0	1	0	0	0	1	0	66	15
40015	Rural	ახალქალაქის	40	15		501	4	85	136	166	2	0	128	0	2	1	0	0	0	0	0	0	0	0	0	15	18
40016	Rural	ახალქალაქის	40	16		184	187	60	81	86	0	0	65	1	0	0	0	0	0	0	0	0	0	0	0	14	6
40017	Rural	ახალქალაქის	40	17		680	2	167	256	342	1	3	126	0	7	0	0	0	1	0	0	0	2	4	0	185	11
40018	Rural	ახალქალაქის	40	18		852	1	119	320	464	0	1	379	1	6	0	0	0	1	0	0	0	0	0	0	67	9
40019	Rural	ახალქალაქის	40	19		719	0	125	265	359	0	2	302	0	0	0	0	0	0	0	0	1	0	0	0	49	5
40020	Rural	ახალქალაქის	40	20		332	3	85	120	205	0	0	132	0	1	0	0	1	0	0	0	0	0	0	0	65	6
40021	Rural	ახალქალაქის	40	21		285	2	100	145	196	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	39	6
40022	Rural	ახალქალაქის	40	22		244	3	90	142	169	0	1	120	0	5	0	0	0	0	0	0	0	0	0	0	41	2
40023	Rural	ახალქალაქის	40	23		103	3	43	81	92	0	1	70	0	3	0	0	0	1	0	0	0	0	1	1	15	0
40024	Rural	ახალქალაქის	40	24		692	10	210	456	516	0	0	342	0	0	0	0	0	0	0	0	0	0	0	1	157	15
40025	Rural	ახალქალაქის	40	25		1449	5	214	787	882	0	3	804	2	1	0	0	0	1	0	0	0	0	0	0	35	36
40026	Rural	ახალქალაქის	40	26		450	3	124	290	336	0	0	194	1	1	0	0	0	2	0	0	2	0	0	0	120	15
40027	Rural	ახალქალაქის	40	27		303	1	148	232	259	0	0	205	0	2	0	0	0	0	0	0	0	0	0	0	51	1
40028	Rural	ახალქალაქის	40	28		461	4	122	175	189	2	0	136	2	2	3	0	0	1	0	1	0	0	0	0	38	4
40029	Rural	ახალქალაქის	40	29		471	4	221	292	312	2	0	298	1	0	0	0	0	5	0	0	0	0	0	0	5	1
40030	Rural	ახალქალაქის	40	30		456	0	164	230	288	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	41	12
40031	Rural	ახალქალაქის	40	31		859	4	320	528	560	0	1	534	1	3	1	0	0	0	0	0	0	0	0	0	7	13
40032	Rural	ახალქალაქის	40	32		621	3	180	267	323	1	0	180	1	0	0	0	0	0	0	0	0	0	0	0	117	24
40033	Rural	ახალქალაქის	40	33		127	127	54	71	74	0	0	52	0	1	0	0	0	0	0	0	0	0	0	0	15	6
40034	Rural	ახალქალაქის	40	34		1280	2	150	470	530	0	0	453	2	5	0	2	0	1	0	0	2	1	0	1	41	21
40035	Rural	ახალქალაქის	40	35		1072	3	246	341	445	1	0	317	1	1	1	0	0	0	0	1	0	0	0	0	106	16
40036	Rural	ახალქალაქის	40	36		420	2	140	274	331	1	0	284	1	2	0	0	0	0	0	0	0	0	0	0	31	12
40037	Rural	ახალქალაქის	40	37		775	4	173	355	458	2	1	346	3	1	2	0	0	1	0	0	0	1	0	0	86	15
40038	Rural	ახალქალაქის	40	38		150	3	81	121	130	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	18	1
40039	Rural	ახალქალაქის	40	39		68	3	33	43	43	0	0	37	0	1	0	0	0	0	0	0	0	0	0	0	4	1
40040	Rural	ახალქალაქის	40	40		623	47	256	370	422	0	0	395	0	1	0	0	0	0	0	0	0	0	0	0	19	7
40041	Rural	ახალქალაქის	40	41		52	5	29	39	39	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	2	0
40042	Rural	ახალქალაქის	40	42		342	1	113	165	233	0	0	145	0	4	0	0	0	2	0	0	0	1	0	0	74	7
40043	Rural	ახალქალაქის	40	43		404	404	128	134	250	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	34	4
40044	Rural	ახალქალაქის	40	44		452	2	145	180	228	1	1	175	1	2	0	0	0	0	0	0	0	0	0	0	38	10
40045	Rural	ახალქალაქის	40	45		441	6	189	232	240	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	112	23
40046	Rural	ახალქალაქის	40	46		741	1	294	424	599	0	0	499	0	0	0	0	0	0	0	0	0	0	0	0	67	33
40047	Rural	ახალქალაქის	40	47		170	1	77	93	117	0	0	80	2	3	0	0	0	0	0	0	0	0	0	0	31	1
40048	Rural	ახალქალაქის	40	48		111	1	51	11	68	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	11	1
40049	Rural	ახალქალაქის	40	49		879	8	120	225	256	1	0	114	1	0	0	0	0	0	0	0	0	0	0	2	119	19
40050	Rural	ახალქალაქის	40	50		322	3	145	271	294	0	2	268	0	5	0	0	0	1	0	0	0	1	0	0	10	7
40051	Rural	ახალქალაქის	40	51		380	3	111	199	245	2	0	152	1	8	0	0	0	0	1	0	0	0	5	0	65	11
40052	Rural	ახალქალაქის	40	52		121	0	78	97	108	0	0	66	0	11	0	0	0	0	0	0	0	0	0	0	31	0
40053	Rural	ახალქალაქის	40	53		113	4	48	79	91	0	0	63	0	5	1	1	0	0	0	0	2	0	0	0	19	0
40054	Rural	ახალქალაქის	40	54		238	2	135	195	204	1	0	166	0	0	0	0	0	0	0	0	0	0	1	0	31	5
40055	Rural	ახალქალაქის	40	55		688	34	213	397	434	0	4	290	1	3	1	0	0	0	0	0	1	0	1	0	92	27
40056	Rural	ახალქალაქის	40	56		707	3	0	333	376	0	0	310	0	2	0	0	0	1	0	0	1	0	0	0	52	10
40057	Rural	ახალქალაქის	40	57		125	3	72	100	110	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	4	0
40058	Rural	ახალქალაქის	40	58		91	4	53	73	80	0	1	54	1	2	0	0	0	0	0	0	0	0	0	0	20	2
40059	Rural	ახალქალაქის	40	59		894	3	227	375	449	0	1	304	0	0	0	0	0	2	1	0	1	0	0	0	123	17
40060	Rural	ახალქალაქის	40	60		253	3	95	162	191	0	0	140	1	6	0	0	0	0	0	0	0	0	1	0	34	9
40061	Rural	ახალქალაქის	40	61		395	4	151	240	267	2	1	207	3	1	0	0	0	1	0	0	0	0	0	0	46	6
40062	Rural	ახალქალაქის	40	62		1221	4	206	513	559	3	2	400	2	1	0	1	0	1	0	0	0	0	0	0	127	22
40063	Rural	ახალქალაქის	40	63		562	3	171	271	314	1	1	229	1	7	0	0	0	0	0	1	0	0	1	0	64	9
40064	Rural	ახალქალაქის	40	64		731	0	179	363	436	0	0	419	0	0	0	0	0	0	0	0	0	0	0	0	15	2
40065	Rural	ახალქალაქის	40	65		439	2	186	255	268	0	2	199	1	0	1	0	0	0	0	0	0	0	0	0	60	5
40066	Small-Medium(5-15K)	ახალქალაქის	40	66		504	13	89	177	230	0	0	170	0	0	0	0	0	6	0	0	1	0	0	1	43	9
40067	Small-Medium(5-15K)	ახალქალაქის	40	67		1105	13	176	368	458	2	0	287	1	1	0	1	1	7	0	0	1	0	0	0	139	17
40068	Rural	ახალქალაქის	40	68		1296	7	208	557	699	0	0	460	2	1	0	0	0	0	0	0	0	0	0	1	233	2
40069	Rural	ახალქალაქის	40	69		747	7	89	172	188	1	1	87	2	0	0	0	0	0	0	1	1	0	0	0	83	12
40070	Small-Medium(5-15K)	ახალქალაქის	40	70		994	10	184	370	425	0	2	268	3	3	0	0	0	12	1	1	2	1	0	0	109	8
41001	Small-Medium(5-15K)	ნინოწმინდის	41	1		1553	40	310	645	723	0	1	487	1	18	0	0	2	7	0	0	1	1	1	0	159	44
41002	Small-Medium(5-15K)	ნინოწმინდის	41	2		1702	12	340	673	768	3	5	475	2	57	2	0	0	12	1	0	0	2	3	1	178	24
41003	Small-Medium(5-15K)	ნინოწმინდის	41	3		1391	5	383	750	880	1	1	539	3	27	0	1	0	21	0	0	0	0	1	0	240	46
41004	Rural	ნინოწმინდის	41	4		1605	3	292	709	888	3	2	653	2	4	0	0	0	8	0	1	2	0	0	0	157	54
41005	Rural	ნინოწმინდის	41	5		1018	4	160	515	531	4	3	313	1	4	0	0	0	5	0	1	2	0	0	0	135	60
41006	Rural	ნინოწმინდის	41	6		60	11	22	48	52	0	0	31	0	2	0	0	0	0	0	0	0	0	0	0	19	0
41007	Rural	ნინოწმინდის	41	7		857	3	316	594	658	2	0	574	1	13	1	0	0	5	0	0	0	0	0	0	51	11
41008	Rural	ნინოწმინდის	41	8		429	2	172	320	370	0	1	345	0	10	0	0	0	2	0	0	0	0	0	0	7	5
41009	Rural	ნინოწმინდის	41	9		946	3	362	675	721	1	0	600	0	0	0	0	0	1	0	0	0	2	0	0	105	12
41010	Rural	ნინოწმინდის	41	10		455	8	131	256	294	2	0	215	3	2	0	1	0	0	2	0	1	0	0	0	53	15
41011	Rural	ნინოწმინდის	41	11		512	4	197	317	351	3	0	270	2	0	0	0	0	9	0	0	0	0	0	0	53	14
41012	Rural	ნინოწმინდის	41	12		813	4	169	365	398	0	0	315	1	2	0	0	0	0	0	0	0	0	0	1	56	23
41013	Rural	ნინოწმინდის	41	13		151	6	74	88	90	1	0	68	0	0	0	0	0	1	0	0	0	0	0	0	13	7
41014	Rural	ნინოწმინდის	41	14		338	34	154	266	267	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	13	27
41015	Rural	ნინოწმინდის	41	15		34	2	20	30	32	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	1	0
41016	Rural	ნინოწმინდის	41	16		213	2	87	130	150	0	0	121	0	0	0	0	0	0	0	0	0	0	0	1	25	3
41017	Rural	ნინოწმინდის	41	17		101	4	69	83	83	1	0	56	0	0	0	0	0	0	0	0	0	0	0	0	21	5
41018	Rural	ნინოწმინდის	41	18		1195	4	235	615	683	1	1	470	0	15	0	1	1	8	0	0	1	0	0	0	126	59
41019	Rural	ნინოწმინდის	41	19		488	5	167	349	370	0	0	277	0	8	0	0	0	3	0	0	0	0	0	1	63	18
41020	Rural	ნინოწმინდის	41	20		215	4	109	162	175	1	0	123	0	3	0	0	0	0	0	0	0	0	0	0	39	9
41021	Rural	ნინოწმინდის	41	21		916	7	225	436	469	2	1	307	1	1	0	0	0	0	1	0	0	0	0	1	103	45
41022	Rural	ნინოწმინდის	41	22		430	2	160	329	343	0	1	275	0	15	0	0	0	4	0	0	0	0	0	1	32	15
41023	Rural	ნინოწმინდის	41	23		265	3	77	156	160	0	0	112	0	1	0	0	0	1	0	0	0	0	0	0	40	6
41024	Rural	ნინოწმინდის	41	24		257	3	112	161	176	1	0	118	1	3	0	0	0	3	1	0	0	0	0	0	39	10
41025	Rural	ნინოწმინდის	41	25		1469	2	356	770	909	0	0	830	3	5	0	0	0	0	0	0	1	0	1	0	38	28
41026	Rural	ნინოწმინდის	41	26		830	5	220	439	480	0	1	429	3	1	0	1	0	1	1	0	1	0	0	0	28	14
41027	Rural	ნინოწმინდის	41	27		624	3	227	370	414	1	0	347	1	0	0	0	0	0	0	0	0	0	0	0	44	21
41028	Rural	ნინოწმინდის	41	28		395	4	134	244	257	0	0	184	1	0	0	0	0	1	0	0	0	0	1	1	51	18
41029	Rural	ნინოწმინდის	41	29		178	3	57	91	98	0	1	51	3	0	0	0	0	0	0	0	0	0	0	0	37	6
41030	Rural	ნინოწმინდის	41	30		207	2	78	150	168	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	30	7
41031	Rural	ნინოწმინდის	41	31		54	6	14	37	38	0	0	28	3	0	0	0	0	1	0	0	0	0	0	0	5	1
41032	Rural	ნინოწმინდის	41	32		1317	1	227	508	656	0	0	514	3	1	0	0	0	0	0	0	0	0	0	0	107	27
41033	Rural	ნინოწმინდის	41	33		62	5	15	35	58	0	0	53	0	0	0	0	0	0	1	0	0	0	0	0	0	4
41034	Rural	ნინოწმინდის	41	34		852	5	275	467	502	0	0	386	1	1	0	0	0	3	0	0	0	0	0	1	63	47
41035	Rural	ნინოწმინდის	41	35		849	6	250	435	461	3	0	339	2	0	0	0	0	0	0	1	0	0	0	1	81	34
41036	Rural	ნინოწმინდის	41	36		30	10	29	32	35	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	9	1
43001	Small (<5K)	ონის	43	1		1478	10	281	722	841	2	0	342	0	13	1	0	0	4	0	0	1	1	12	0	443	21
43002	Small (<5K)	ონის	43	2		1591	58	359	780	911	2	1	322	1	13	1	0	1	12	1	1	0	0	5	0	533	18
43003	Rural	ონის	43	3		75	7	60	72	72	1	0	37	0	3	0	0	0	0	0	0	0	0	1	0	25	5
43004	Rural	ონის	43	4		284	33	130	186	237	0	0	83	0	4	0	0	0	1	0	0	0	0	0	0	138	11
43005	Rural	ონის	43	5		160	1	61	112	117	0	1	25	0	5	0	0	0	2	0	0	0	0	0	1	80	3
43006	Rural	ონის	43	6		73	10	35	62	67	1	0	19	0	4	0	0	0	0	0	0	0	0	1	0	40	2
43007	Rural	ონის	43	7		26	7	24	28	28	0	0	17	0	3	0	0	0	0	0	0	0	0	0	0	8	0
43008	Rural	ონის	43	8		204	3	93	139	150	1	0	72	1	6	0	0	1	0	0	0	0	0	3	0	54	12
43009	Rural	ონის	43	9		248	7	116	131	157	0	0	65	0	6	0	0	0	2	0	0	0	0	1	0	81	2
43010	Rural	ონის	43	10		208	3	122	157	162	1	0	100	1	1	0	0	0	0	0	0	0	1	1	0	53	4
43011	Rural	ონის	43	11		336	3	108	200	250	0	2	63	0	1	0	0	0	0	0	0	0	0	0	0	179	5
43012	Rural	ონის	43	12		97	8	55	81	84	1	0	41	1	4	0	0	0	0	0	0	0	0	0	0	33	4
43013	Rural	ონის	43	13		87	5	33	65	70	0	0	24	0	6	0	0	0	2	0	0	0	0	1	0	36	1
43014	Rural	ონის	43	14		74	7	46	60	63	1	0	22	0	1	0	0	0	0	0	0	0	0	0	0	36	3
43015	Rural	ონის	43	15		399	1	128	265	299	1	0	72	1	4	0	1	0	2	0	0	0	0	1	0	211	6
43016	Rural	ონის	43	16		503	4	134	337	360	2	2	202	0	3	0	0	0	0	0	0	0	0	0	0	137	14
43017	Rural	ონის	43	17		426	6	185	288	321	0	2	166	0	9	1	0	0	0	0	0	0	0	2	0	129	12
43018	Rural	ონის	43	18		44	12	26	40	42	0	0	20	0	1	0	0	0	1	0	0	0	0	0	0	17	3
43019	Rural	ონის	43	19		76	5	40	64	64	1	1	42	0	0	0	0	0	0	0	0	0	0	0	0	17	3
43020	Rural	ონის	43	20		87	6	50	81	81	0	0	40	0	4	0	0	0	1	0	0	0	0	0	1	35	0
43021	Rural	ონის	43	21		168	6	69	107	111	0	0	71	0	4	0	0	0	0	0	0	0	0	0	0	27	9
43022	Rural	ონის	43	22		113	6	82	93	99	1	0	33	0	9	0	0	0	0	0	0	0	0	1	0	52	3
43023	Rural	ონის	43	23		128	6	85	97	100	1	0	42	1	3	0	0	0	0	0	0	0	0	0	0	49	4
44001	Rural	ამბროლაურის	44	1		362	3	100	188	231	0	0	136	0	5	0	0	0	0	0	0	0	0	4	0	81	5
44002	Rural	ამბროლაურის	44	2		519	1	200	356	375	0	0	112	0	3	0	0	0	2	0	0	0	0	3	0	250	5
44003	Rural	ამბროლაურის	44	3		510	0	246	401	413	0	0	147	1	10	0	0	0	5	0	0	0	0	4	1	231	14
44004	Rural	ამბროლაურის	44	4		508	2	182	333	397	2	3	176	0	9	0	0	0	1	0	0	0	1	3	0	198	4
44005	Small (<5K)	ამბროლაურის	44	5		1080	4	269	652	737	3	0	238	1	7	0	0	0	2	0	0	0	0	8	2	458	18
44006	Small (<5K)	ამბროლაურის	44	6		201	6	89	151	160	0	2	64	0	2	0	0	0	0	0	0	0	0	2	1	85	4
44007	Rural	ამბროლაურის	44	7		169	3	100	135	144	0	0	57	0	4	0	0	0	0	0	0	0	0	2	0	75	6
44008	Rural	ამბროლაურის	44	8		141	4	74	106	109	0	0	68	0	1	0	0	0	0	0	0	0	0	3	0	34	2
44009	Rural	ამბროლაურის	44	9		144	4	79	117	120	0	0	61	0	3	0	0	0	0	0	0	0	0	1	0	54	1
44010	Rural	ამბროლაურის	44	10		39	4	38	38	38	0	0	22	0	3	0	0	0	0	0	0	0	0	2	0	10	1
44011	Rural	ამბროლაურის	44	11		224	3	108	143	157	0	1	56	1	7	0	0	0	0	0	0	0	0	1	1	85	5
44012	Rural	ამბროლაურის	44	12		271	2	147	196	198	0	0	75	0	6	0	0	0	1	0	0	0	0	6	0	107	3
44013	Rural	ამბროლაურის	44	13		321	3	147	205	240	0	0	70	0	5	0	0	0	1	0	0	0	0	2	0	158	4
44014	Rural	ამბროლაურის	44	14		107	4	70	78	90	0	0	43	0	8	0	0	0	0	0	0	0	0	0	0	37	2
44015	Rural	ამბროლაურის	44	15		576	2	196	332	381	2	0	157	2	7	0	0	0	4	0	1	0	0	0	0	197	11
44016	Rural	ამბროლაურის	44	16		115	4	90	99	100	0	0	47	0	1	0	0	0	2	0	0	0	0	3	0	44	3
44017	Rural	ამბროლაურის	44	17		144	5	79	95	103	0	0	66	0	2	0	0	0	0	0	0	0	0	1	0	30	4
44018	Rural	ამბროლაურის	44	18		52	4	44	50	50	0	0	30	0	1	0	0	0	0	0	0	0	0	0	0	17	2
44019	Rural	ამბროლაურის	44	19		688	2	186	450	528	2	2	188	1	9	1	0	1	5	0	0	0	0	12	0	300	7
44020	Rural	ამბროლაურის	44	20		281	4	114	202	210	0	0	65	0	2	0	0	0	9	0	1	0	0	4	1	126	2
44021	Rural	ამბროლაურის	44	21		405	2	187	267	308	0	0	116	1	6	0	1	0	0	0	0	0	0	1	0	174	9
44022	Rural	ამბროლაურის	44	22		194	8	95	145	146	2	0	73	0	2	0	0	0	0	0	0	0	0	6	0	59	4
44023	Rural	ამბროლაურის	44	23		184	2	86	154	156	0	0	71	0	4	0	0	0	0	0	0	0	0	0	0	76	5
44024	Rural	ამბროლაურის	44	24		341	2	160	278	283	1	1	170	0	5	0	0	0	7	0	0	0	0	1	0	90	8
44025	Rural	ამბროლაურის	44	25		184	7	134	150	151	0	0	86	1	5	1	0	1	0	0	0	0	0	0	0	50	7
44026	Rural	ამბროლაურის	44	26		209	5	86	130	147	0	0	81	1	3	0	0	0	1	0	0	0	0	2	0	53	6
44027	Rural	ამბროლაურის	44	27		544	3	173	374	387	1	1	189	0	3	0	0	0	6	0	0	0	0	5	0	167	15
44028	Rural	ამბროლაურის	44	28		566	4	184	364	428	1	0	273	1	3	0	1	0	1	0	0	0	0	5	0	130	13
44029	Rural	ამბროლაურის	44	29		260	2	121	196	208	0	0	97	0	7	0	0	0	3	0	0	0	0	1	0	97	3
44030	Rural	ამბროლაურის	44	30		327	1	148	226	245	0	0	104	0	15	0	0	0	2	0	0	0	0	3	0	112	9
44031	Rural	ამბროლაურის	44	31		326	6	175	223	235	0	0	115	0	9	0	0	0	2	0	0	1	0	2	0	98	8
44032	Rural	ამბროლაურის	44	32		489	2	192	318	352	1	0	142	2	9	0	0	0	0	0	1	0	0	5	1	184	7
44033	Rural	ამბროლაურის	44	33		229	6	106	169	170	0	0	86	0	1	0	0	0	0	0	0	0	0	4	0	77	2
44034	Rural	ამბროლაურის	44	34		135	2	72	96	102	0	0	54	0	6	0	0	0	1	0	0	0	0	4	0	36	1
44035	Rural	ამბროლაურის	44	35		94	7	50	61	73	0	0	39	0	2	0	0	0	2	0	0	0	0	1	0	29	0
44036	Rural	ამბროლაურის	44	36		74	5	46	50	50	0	0	31	1	4	0	0	0	0	0	0	0	0	0	0	13	1
44037	Small (<5K)	ამბროლაურის	44	37		1098	7	313	621	728	3	1	296	1	14	0	0	0	5	0	0	0	0	7	0	386	15
45001	Small (<5K)	ცაგერის	45	1		731	14	197	451	516	2	0	183	1	16	0	0	0	3	0	1	0	0	4	0	292	11
45002	Rural	ცაგერის	45	2		291	3	127	185	202	2	0	102	0	6	0	0	0	1	0	0	0	0	2	0	79	10
45003	Rural	ცაგერის	45	3		210	1	118	147	151	0	1	68	2	5	0	0	0	0	0	0	0	0	3	0	68	4
45004	Rural	ცაგერის	45	4		240	2	118	164	183	0	0	122	0	2	0	0	0	0	0	0	0	0	0	0	55	4
45005	Rural	ცაგერის	45	5		319	1	150	245	252	1	0	134	0	4	0	0	0	0	0	0	0	0	1	0	107	5
45006	Rural	ცაგერის	45	6		489	2	190	303	355	0	0	243	4	5	0	0	0	4	0	0	0	0	2	0	82	15
45007	Rural	ცაგერის	45	7		105	4	59	75	78	0	0	46	0	2	0	0	0	0	0	0	0	0	1	0	25	4
45008	Rural	ცაგერის	45	8		347	1	134	235	250	0	0	53	0	5	0	0	0	2	0	0	0	0	1	0	185	4
45009	Rural	ცაგერის	45	9		79	2	39	50	56	0	0	20	0	2	0	0	0	0	0	0	0	0	1	0	33	0
45010	Rural	ცაგერის	45	10		129	1	68	98	102	0	0	45	0	4	0	0	0	0	0	0	0	0	2	0	45	6
45011	Rural	ცაგერის	45	11		322	2	129	200	219	0	0	81	0	6	0	0	0	4	0	1	1	0	1	0	122	3
45012	Rural	ცაგერის	45	12		171	2	85	121	124	1	0	80	0	2	1	0	0	1	0	0	0	0	0	0	38	1
45013	Rural	ცაგერის	45	13		259	4	120	169	177	0	0	98	0	4	0	0	1	1	0	0	0	0	5	0	64	3
45014	Rural	ცაგერის	45	14		256	2	126	170	173	0	0	92	2	3	0	0	0	0	0	0	0	0	1	0	72	3
45015	Rural	ცაგერის	45	15		115	4	37	85	90	0	0	62	0	2	0	0	0	0	0	0	0	0	1	0	24	1
45016	Rural	ცაგერის	45	16		319	2	150	187	223	0	1	148	1	3	0	0	0	3	0	0	0	1	1	0	55	10
45017	Rural	ცაგერის	45	17		456	2	200	276	296	0	0	130	2	10	0	0	0	1	0	0	0	0	9	0	127	17
45018	Rural	ცაგერის	45	18		971	2	216	463	577	0	2	320	1	31	1	0	0	4	0	1	0	0	3	1	194	18
45019	Rural	ცაგერის	45	19		84	4	59	68	70	0	1	43	0	2	0	0	0	0	0	0	0	0	1	0	17	6
45020	Rural	ცაგერის	45	20		424	2	169	262	295	0	0	166	0	7	0	0	0	1	0	0	0	0	2	0	113	6
45021	Rural	ცაგერის	45	21		39	7	21	33	33	0	0	11	0	1	0	0	0	0	0	0	0	0	7	0	14	0
45022	Rural	ცაგერის	45	22		161	4	87	104	124	0	0	78	0	3	0	0	0	0	0	0	0	0	0	0	40	3
45023	Rural	ცაგერის	45	23		247	1	131	175	179	0	1	88	0	9	0	0	0	0	0	0	0	0	1	0	72	8
45024	Rural	ცაგერის	45	24		263	3	121	161	186	1	1	84	2	7	0	1	0	0	0	0	0	0	1	0	85	4
45025	Rural	ცაგერის	45	25		1001	0	279	580	672	1	0	353	2	19	1	0	0	4	1	1	0	0	5	1	269	15
45026	Rural	ცაგერის	45	26		187	2	120	129	130	0	0	88	0	4	1	0	0	0	0	0	0	0	2	0	33	2
45027	Rural	ცაგერის	45	27		147	5	64	109	111	0	0	44	0	6	0	0	0	0	0	0	0	0	0	0	56	5
45028	Rural	ცაგერის	45	28		251	2	82	135	170	0	0	91	0	9	0	0	0	0	0	0	0	0	3	0	56	11
45029	Rural	ცაგერის	45	29		590	4	240	445	469	1	1	337	2	12	0	0	1	0	1	0	0	0	1	0	106	7
45030	Rural	ცაგერის	45	30		244	1	122	172	191	0	0	136	0	0	0	0	0	1	0	0	0	0	2	1	48	3
45031	Rural	ცაგერის	45	31		741	0	251	451	484	0	0	224	1	10	0	0	0	5	0	0	0	0	4	0	208	32
45032	Rural	ცაგერის	45	32		85	3	0	56	57	0	0	38	0	2	0	0	0	0	0	0	0	0	1	0	13	3
45033	Rural	ცაგერის	45	33		91	4	52	70	75	0	0	38	1	7	0	0	0	0	0	0	0	0	1	0	28	0
45034	Rural	ცაგერის	45	34		353	5	118	189	214	0	0	109	0	4	0	0	0	12	0	0	0	0	1	0	82	6
45035	Rural	ცაგერის	45	35		166	2	76	101	119	0	0	67	0	7	0	0	1	0	0	0	0	0	1	0	42	1
